	Kingdom	Phylum	Class	Order	Family	Genus	Species
4ef9ab41c34584840aba0a26ede2519c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND
66810f1ccb95bf43c525a88e99fab0ea	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
9630cdca09bed30edbb423b8bb5608c5	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Nicotiana_tomentosiformis
75e78d542de91c216339141c890dacd6	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	ND
32dc259f809ce2d4faa2cbc51052fbeb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured_Verrucomicrobia
111b6463e7c8e480274724bfb0f69799	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_corporis
e56f9ab24544c7a160fc7c5a65859ac3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	ND	ND
1e9d4440eb982d6c7f39c3c71064641f	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Chloroflexi
cb71cbd51be977a4a5961800f1223a40	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	uncultured	uncultured_bacterium
bb85f4ae513b56dbe7c30cb7bce51dea	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	ND
6e80c1956cd24dc7f5a93077c5a6e095	Bacteria	ND	ND	ND	ND	ND	ND
b8e74b2a3fd1a5a432043feb14860e9f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Picea_glauca
2349b3705fbcca8ae291dffbb7cae9f0	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium
016499029556957192a1de65e8d4d722	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	ND
e7162e711ba6cb189650ff2a2acc6c06	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
24d46be8d06ecb92a472b612a22f4283	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND
265ecb3d7554905dc4eb318083ceb9e6	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
0ff65669cd439825b1096e198a19efe2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	ND
5d7731be861e6e4c6d1bc6f51ec8d166	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
2e77e4e98bb234c623afde4c3b367c09	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
c07aac5a44eefcb15bfcd331b064a3cb	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	ND	ND
bf28cecc9579be56a4879af3fbb9dbc9	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	ND	ND
cfc8b64cda7062051538ddcb984158e7	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	ND
50d6182d5d321721f2d223d9757415e2	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	ND
5e434bd76baf211a015dd7580a6a7cce	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND
48ce172c478b1e916cf57cd665d85546	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_agarici
13df6c41e23d5394ca05118fec96e992	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
0d50b0282faa5de2e41bdaa4c5371d17	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ND
3990af7c5b70da0fa5108de9e1d5c287	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	ND
f11fb0b2f0bdb4088894c07bdc3e068c	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	ND
05f5e35a292c1ecea5c2d1b1a52b288b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND
1f043a00518090c523960c8d394b0619	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	ND
e40da8d2a8a5a9570fb33d294d781b53	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	ND
65dce3ca7ce289b95fa32d1c39afced0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	ND	ND
c903633d914a2498a2ef62f3fa421382	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	uncultured	uncultured_beta
8fc55c914f0fdcfef016b2a66e7704b1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND
5d2bc6723c34d88869650a661c27f60a	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	ND
ffe3eb9ef48179e1a607323dec56c627	Bacteria	Firmicutes	Clostridia	Clostridia	Gracilibacteraceae	ND	ND
9ad09a46f0254d1e9d981cb965c1bd63	Bacteria	Acidobacteriota	Subgroup_5	Subgroup_5	Subgroup_5	Subgroup_5	uncultured_bacterium
71aaa98317ce53cd04bb5ca7c7a8e3c7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND
18b79ff3669347fac322486a8c4cb1d4	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	ND	ND
74e27045df2bb61f9dd9f117ea9e3c2e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	ND	ND
de36117f77602b74a96e3eca32922c59	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	metagenome
64ccea0d9af5077170e00c2678f57371	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	ND
a168f2237b0f33d6a698d08c9c19dcce	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	ND
734381904b082993ced29f81a589b224	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	ND
09546f2223e00371f5088c63588b647c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
e7b706085cff30404c132ad253b08ab7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Silene_dioica
753c16eee9cec0ac2e8fc7ba19942625	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	ND
6c6be651a0873d760419006d96dbfb3b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
b7c76b1da6a4f3ed6afb36049ddb8311	Bacteria	Actinobacteriota	Actinobacteria	Euzebyales	Euzebyaceae	uncultured	uncultured_Actinomycetales
4c6dc48712c134e97a6283abe51f6712	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	ND
d474e04a3fd46581e152d2fff1487a4c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	ND	ND
1c25e54ab810a6aaa5f538ec420ba740	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Patulibacter	Patulibacter_americanus
0a261dfd9bb99e8378318b65cd8695c3	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	uncultured_Planctomycetaceae
23745a16b976775cec3f1320ea0c3d1f	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_radioresistens
ac541fc7405395889d77c0905e4fc638	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	ND
e3000ffb229ac0b76f42d94fd1d3238c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND
f38801c9a56bf8acd672b14cd53806bb	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Aliterella	uncultured_bacterium
8457fd02617d33c90bd26a68a92d7f95	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_persicinus
4a5d6e5f99c24f5d8b39d9bf4fafe3e3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	ND
254a20e8007c2844c52a2013a2788141	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	ND
8be186c0326eb19a42a272ec28a7bcbc	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
fcf58195a2ef051088b459d2c6a395e2	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	ND	ND
28f409396308fd932f3ae8c4c51c0652	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
63155c1d4ea2cef753a13cb3425a413f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium
e8b355ccf570d58f970bb8cc85c42956	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
b17952c8e788e00ed5818874bd2f6fac	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	uncultured_Conexibacteraceae
0ec8a06908aacc9a8c5e2c47f2a9e167	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	metagenome
2e088ee22e448da066e84bf077c44900	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured_bacterium
43e25d27217ae3106f88547d7a5793dd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
13480d75ef9bc05caa823f47eb7f9854	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Siccationidurans_metalli
a20814c375f2faa221d6cb7bb6528882	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	ND
bf27bbbcadd509cd1bdc713518c00da1	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_irradiatisoli
a9eea690f8eabd9ddc9b3f109c475a97	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	ND	ND
073eb0fc0102fec3c2a1249eb98a411f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_bacterium
ab3d05772514fa35f5708e3edddb18db	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	ND
aa039687badc98fab7152c819afd285b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	ND
27789159b1be003968c24b0ca50ccb25	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	bacterium_Ellin6517
9d086b63e57d893086c7be8747474733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	ND
9e2d4f04ea00b8008e3ed22348635083	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	ND	ND
54aadba0ace57106cdde874e59cc161a	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
74a689f506eb1d711dd7b9346064ed50	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	uncultured_Verrucomicrobia
427235dd4ba0c1baf9e67553e432b2d3	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	bacterium_Ellin6519
daef7fbdc4bc9f2aef3e4ba4d46688d5	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	ND
079414cf0440a788d9d20e29a2c6a7fa	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
ee9d9aa4f5cd0588e9dee0525e932c8e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	ND
b56efd4f26c8082bd7bd5674f18b17d7	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Chloroflexi
2899c2762fb5ea8b356ed2c6a9145abb	Bacteria	ND	ND	ND	ND	ND	ND
e95a52cdc7242a2e371980e4068590ba	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	ND
b113c556ab2cdbac2f487d4a19be0188	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	ND
82daa40709d5c03241084d976b4ccd9b	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Chloroflexi
52025ab2021d3ddc957376b606fad704	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_radiodurans
8de325844212a5d109317f6402a07673	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
0bc0bb01bfc101899900d7c4f0845ef6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	ND
c3a3e6ef059ca7fefee6470e60f8bbf1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
21329519eb087012616ccbba3cce4fd7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND
6fd0124d4c766af67450d120f128b98a	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND
a459b6e9d4b0cb8678c8e3129262a9bc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
9e74da8957fab6905a6162deff12c853	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	ND
2ae3e47c18e06e5ef7c4a38d95648e84	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	ND
6fccd4d5ce46de92a7845896a8a503d5	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Picea_glauca
6aae2179c18f9dbec52913b536680961	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	uncultured_bacterium
37cc456b60d08635ca19d3c2f549ccba	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	ND
510613bace6b91efb3534eedec701e11	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_jejuensis
8d21fbcd6f97a4dae397f0cfcfb372a1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	ND
066be9a8f093a5244e6734f44de13fd2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_timonensis
e333392b491bab04d1db728e0084ecc9	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	ND
c5f2246577ad3b2de56c083ca975a1d6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND
d015311519649697214342de48560c7e	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	ND
b5e76262108a5cd0673263207a4c0a63	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	ND
00b22b967410baaa59e48db0a8bbe91d	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	uncultured_bacterium
eb905cad8862d9c0c391d55acf54c9f5	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	ND
c22072a1f26855c8e25eb52f487dad4d	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	ND
e918257c1184e871adcb6581e0366e62	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	ND
d848c3da640509ddfb7cbbe49b58266e	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	uncultured_bacterium
8847725e71ec43c0f61133871ea0e7e7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ND
6b0488185a6df551b5c35beb141ea91d	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Peptoniphilus	ND
f3e5a8f4b7a188aa9efb61b6bf7e0412	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
e97f39074e3228d9c615dd422d5cdb44	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
8caa80c408f1a6c3617b0005600aa7fd	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella	ND
9e3d95e6e2ed50375fb1c32b507eb32e	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured_bacterium
7567bf3ccc54ef77aabd38b9ba6240bf	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	ND
73a456c82cda036fc413e2975f5eb2cf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	ND
afd0ef1735c8bb9ae754c8ecc6b8ef66	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	ND	ND
aedd75ed5f1e83a497f146be6fde80b8	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	ND
1d58d233487a65a04cf4ba0755f5835e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	uncultured_bacterium
13bfb52098dabae29cd6946f133148f7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ND
d9207c5d6f52819eaee0a581aa17a70a	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	metagenome
7662acec41dad3b0c24a79bcf8c83ee2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	ND	ND
f061077a4ba28c01e02800ccb18b5803	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	ND
5b8a1ea0474d71f214549c41cb7d5f63	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	ND
648667afe242353631df207190eaffee	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
da3a9e2a61e647b5144a5251da3f0f9e	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	uncultured_bacterium
926314a282e678d08f0cac20858856ed	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_alvei
7dbf2ed3683765b7d2c1e94d33443876	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	ND	ND
484e6152249d4fe2c2e9b5f204216f17	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	ND
a4d205ce501c8218628fa61663597f4d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	ND
1540bfea6272e4d196ceafb16cdc3d5c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
e2c7d0c686f3b333760fe079bf73e623	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Ga0074140	Chlamydiae_bacterium
30918f66dac619119a70b211f5f27648	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	metagenome
8fc873d18afd229e60c9a1990879c10d	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
f4e1199cf0aec0ad5f81abadeeaeb122	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	ND
919ebd2960b9c1379a01c92d07e9b463	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	ND
3795ea28a941906b4100b044dfdca67d	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	uncultured_Kineosporiaceae
ea362a7a30cb4cf9c1d90c3db5c3cf90	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	ND
ce2942cd96531e74c5d3fbda2a8e436f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis	ND
e16f9313f88e22fa10a31ae8537d162b	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
9c8b9fe1c6ec777876b8fc7bddf33f23	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	ND
324ba31217f934b629113a5ffb21ae41	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	Subgroup_2	Subgroup_2	ND
269dfb3b61b88e4a7c823c315fa48fa1	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Geminicoccus	uncultured_bacterium
2828d84ec691c008257c7bd2aebc1167	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	PLTA13	PLTA13	metagenome
0fc93caf3eed2cbbda040fcacf36f78e	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	uncultured_bacterium
0c01e012a71eb2ec664e4285529af66c	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	ND
7e3a3f50236f549b1a72f88915deacf3	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	Botryosphaeria_dothidea
8b638089e626fd459a26aa8469c343f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND
7d67c4270059df7fca0bbf1941ce3e93	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	ND
0f37ece6849aaaa9be9c259d0c0f42b9	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND
c6a53e2de96b88629bd00599cbbff759	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	uncultured_bacterium
2417278530e5de145615e0c3b2a7a8c4	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus_Alysiosphaera	metagenome
5b89d2723018425be5cfb3eee6001234	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	ND	ND
7ec57230691516ec964c8e3f131350a7	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	uncultured_bacterium
f37a9d2912a71bea613cab73b6ecdc1e	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
b232af430a4b8ff8d3d091c804bd9969	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	uncultured_bacterium
89f62d3efded0b222e36209e85916a5b	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Tanticharoenia	ND
85d283a4c052daffb68e8bdf7ce1e386	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Siccationidurans_ginsengisoli
09ec6d23023c47159f56c044cc83d0ef	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	Rhizobium_sp.
5545eece89f685c76d62051106f1a483	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	ND
e1397da27a7b60d0c41d66515991ed85	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium
6e030e75b216522242bf60584922509d	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	ND
36393919c2ebb682159f496922009e1b	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae	ND
e67e6b8e289efc790c22bb8f5c5499e3	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter	Edaphobacter_sp.
01a626c44fa3022ba7f7d9bd746defea	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	ND	ND
6d625f3c84c63639fe15904339a5909d	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	uncultured_bacterium
17d8f136d2d7ef50e92fbb727f8eb09d	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum	metagenome
9b6b51d71bfcb592cad3fe3dc207d4d4	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
c60519d6f0ff1687b0376e96aace041c	Bacteria	Chloroflexi	OLB14	OLB14	OLB14	OLB14	ND
a20c664e366412ce741cbf7cb25c56c1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND
ecfd4ed031108ab78a927d639188e5d6	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	ND
aa098f2e1aa4da1a885cfc6d994767c6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Psychroglaciecola	Psychroglaciecola_arctica
273ef7030a35fc21267c148ec949f35b	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group	metagenome
166fba02f06ebe7e5e8d68c48db795fc	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	ND
e30705284f22d25a873106d0fbb35fb1	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	uncultured_bacterium
